category,item,variety,date,unit,price
vegetable,cabbage,white,22/09/2023,kg,0.58
vegetable,cabbage,round_green_other,22/09/2023,head,0.67
vegetable,calabrese,calabrese,22/09/2023,kg,2.04
vegetable,capsicum,green,22/09/2023,kg,1.45
vegetable,capsicum,red,22/09/2023,kg,1.42
vegetable,capsicum,yelloworange,22/09/2023,kg,2.4
vegetable,carrots,topped_washed,22/09/2023,kg,0.56
vegetable,cauliflower,all,22/09/2023,head,0.71
vegetable,celery,all_washed,22/09/2023,kg,1.02
vegetable,celeriac,celeriac,22/09/2023,kg,0.83
vegetable,chinese_leaf,chinese_leaf,22/09/2023,kg,1.09
vegetable,coriander,coriander,22/09/2023,kg,2.28
vegetable,courgettes,courgettes,22/09/2023,kg,1.12
vegetable,cucumbers,cucumbers,22/09/2023,kg,1.13
vegetable,leeks,trimmed,22/09/2023,kg,1.46
vegetable,lettuce,butterhead_indoor,22/09/2023,head,0.46
vegetable,lettuce,cos,22/09/2023,head,0.67
vegetable,lettuce,crisp_iceberg_type,22/09/2023,head,0.68
vegetable,lettuce,little_gem,22/09/2023,twin,0.74
vegetable,rocket,rocket,22/09/2023,kg,5.48
vegetable,mixed_babyleaf_salad,pillow_pack,22/09/2023,kg,5.52
vegetable,onion,bulb_brown,22/09/2023,kg,0.73
vegetable,onion,bulb_red,22/09/2023,kg,0.85
vegetable,onion,saladspring,22/09/2023,kg,0.46
vegetable,swede,swede,22/09/2023,kg,0.39
vegetable,turnip,turnip,22/09/2023,kg,0.9
vegetable,parsnips,all_varieties,22/09/2023,kg,1.26
vegetable,peas,shelling_all_varieties,22/09/2023,kg,2.64
vegetable,rhubarb,outdoor,22/09/2023,kg,1.64
vegetable,spinach_leaf,loose_bunches,22/09/2023,kg,1.7
vegetable,sweetcorn,sweetcorn,22/09/2023,head,0.33
vegetable,tomatoes,round,22/09/2023,kg,1.58
vegetable,tomatoes,vine,22/09/2023,kg,2.02
vegetable,tomatoes,cherry,22/09/2023,kg,5.74
fruit,apples,bramleys_seedling,15/09/2023,kg,1.09
fruit,apples,coxs_orange_group,15/09/2023,kg,1.39
fruit,apples,gala,15/09/2023,kg,0.93
fruit,apples,other_early_season,15/09/2023,kg,0.99
fruit,blackberries,blackberries,15/09/2023,kg,10.9
fruit,blueberries,blueberries,15/09/2023,kg,10.38
fruit,pears,conference,15/09/2023,kg,1.25
fruit,plums,victoria,15/09/2023,kg,2.52
fruit,plums,all_other,15/09/2023,kg,2.2
fruit,raspberries,raspberries,15/09/2023,kg,11.07
fruit,strawberries,strawberries,15/09/2023,kg,3.58
vegetable,beans,broad,15/09/2023,kg,2.43
vegetable,beans,dwarf_french_or_kidney,15/09/2023,kg,2.48
vegetable,beans,runner_climbing,15/09/2023,kg,2.73
vegetable,beetroot,beetroot,15/09/2023,kg,0.68
vegetable,brussels_sprouts,brussels_sprouts,15/09/2023,kg,1.15
vegetable,pak_choi,pak_choi,15/09/2023,kg,3.58
vegetable,curly_kale,curly_kale,15/09/2023,kg,4.18
vegetable,cabbage,red,15/09/2023,kg,0.7
vegetable,cabbage,savoy,15/09/2023,head,0.62
vegetable,spring_greens,prepacked,15/09/2023,kg,1.35
vegetable,cabbage,summer_autumn_pointed,15/09/2023,kg,0.73
vegetable,cabbage,white,15/09/2023,kg,0.59
vegetable,cabbage,round_green_other,15/09/2023,head,0.66
vegetable,calabrese,calabrese,15/09/2023,kg,2.05
vegetable,capsicum,red,15/09/2023,kg,1.98
vegetable,carrots,topped_washed,15/09/2023,kg,0.57
vegetable,cauliflower,all,15/09/2023,head,0.56
vegetable,celery,all_washed,15/09/2023,kg,1.06
vegetable,celeriac,celeriac,15/09/2023,kg,0.86
vegetable,chinese_leaf,chinese_leaf,15/09/2023,kg,1.14
vegetable,coriander,coriander,15/09/2023,kg,2.42
vegetable,courgettes,courgettes,15/09/2023,kg,1.16
vegetable,cucumbers,cucumbers,15/09/2023,kg,1.21
vegetable,leeks,trimmed,15/09/2023,kg,1.52
vegetable,lettuce,butterhead_indoor,15/09/2023,head,0.47
vegetable,lettuce,cos,15/09/2023,head,0.68
vegetable,lettuce,crisp_iceberg_type,15/09/2023,head,0.65
vegetable,lettuce,little_gem,15/09/2023,twin,0.71
vegetable,rocket,rocket,15/09/2023,kg,5.48
vegetable,mixed_babyleaf_salad,pillow_pack,15/09/2023,kg,5.01
vegetable,onion,bulb_brown,15/09/2023,kg,0.77
vegetable,onion,bulb_red,15/09/2023,kg,0.83
vegetable,onion,saladspring,15/09/2023,kg,0.46
vegetable,swede,swede,15/09/2023,kg,0.39
vegetable,turnip,turnip,15/09/2023,kg,0.93
vegetable,parsnips,all_varieties,15/09/2023,kg,1.41
vegetable,peas,shelling_all_varieties,15/09/2023,kg,2.59
vegetable,rhubarb,outdoor,15/09/2023,kg,1.72
vegetable,spinach_leaf,loose_bunches,15/09/2023,kg,1.79
vegetable,sweetcorn,sweetcorn,15/09/2023,head,0.36
vegetable,tomatoes,round,15/09/2023,kg,1.41
vegetable,tomatoes,vine,15/09/2023,kg,1.64
cut_flowers,gladioli,all_varieties,15/09/2023,stem,0.24
fruit,apples,bramleys_seedling,08/09/2023,kg,1.07
fruit,apples,coxs_orange_group,08/09/2023,kg,0.5
fruit,apples,gala,08/09/2023,kg,1.41
fruit,apples,other_early_season,08/09/2023,kg,1.03
fruit,blueberries,blueberries,08/09/2023,kg,8.1
fruit,cherries,all,08/09/2023,kg,6.61
fruit,pears,conference,08/09/2023,kg,1.39
fruit,pears,doyenne_du_comice,08/09/2023,kg,1.12
fruit,plums,victoria,08/09/2023,kg,2.23
fruit,plums,all_other,08/09/2023,kg,2.16
fruit,raspberries,raspberries,08/09/2023,kg,10.32
fruit,strawberries,strawberries,08/09/2023,kg,3.88
vegetable,beans,broad,08/09/2023,kg,2.84
vegetable,beans,dwarf_french_or_kidney,08/09/2023,kg,3.16
vegetable,beans,runner_climbing,08/09/2023,kg,2.98
vegetable,beetroot,beetroot,08/09/2023,kg,0.68
vegetable,brussels_sprouts,brussels_sprouts,08/09/2023,kg,1.46
vegetable,pak_choi,pak_choi,08/09/2023,kg,3.46
vegetable,curly_kale,curly_kale,08/09/2023,kg,4.1
vegetable,cabbage,red,08/09/2023,kg,0.7
vegetable,cabbage,savoy,08/09/2023,head,0.64
vegetable,spring_greens,prepacked,08/09/2023,kg,1.32
vegetable,cabbage,summer_autumn_pointed,08/09/2023,kg,0.78
vegetable,cabbage,white,08/09/2023,kg,0.61
vegetable,cabbage,round_green_other,08/09/2023,head,0.64
vegetable,calabrese,calabrese,08/09/2023,kg,1.87
vegetable,capsicum,green,08/09/2023,kg,1.53
vegetable,capsicum,red,08/09/2023,kg,1
vegetable,carrots,topped_washed,08/09/2023,kg,0.56
vegetable,cauliflower,all,08/09/2023,head,0.64
vegetable,celery,all_washed,08/09/2023,kg,1.07
vegetable,celeriac,celeriac,08/09/2023,kg,0.91
vegetable,chinese_leaf,chinese_leaf,08/09/2023,kg,1.17
vegetable,coriander,coriander,08/09/2023,kg,2.29
vegetable,courgettes,courgettes,08/09/2023,kg,1.02
vegetable,cucumbers,cucumbers,08/09/2023,kg,1.06
vegetable,leeks,trimmed,08/09/2023,kg,1.49
vegetable,lettuce,butterhead_indoor,08/09/2023,head,0.46
vegetable,lettuce,cos,08/09/2023,head,0.72
vegetable,lettuce,crisp_iceberg_type,08/09/2023,head,0.64
vegetable,lettuce,little_gem,08/09/2023,twin,0.69
vegetable,rocket,rocket,08/09/2023,kg,5.07
vegetable,mixed_babyleaf_salad,pillow_pack,08/09/2023,kg,4.82
vegetable,onion,bulb_brown,08/09/2023,kg,0.79
vegetable,onion,bulb_red,08/09/2023,kg,0.77
vegetable,onion,saladspring,08/09/2023,kg,0.46
vegetable,swede,swede,08/09/2023,kg,0.39
vegetable,turnip,turnip,08/09/2023,kg,0.7
vegetable,parsnips,all_varieties,08/09/2023,kg,1.41
vegetable,peas,shelling_all_varieties,08/09/2023,kg,2.61
vegetable,rhubarb,outdoor,08/09/2023,kg,1.58
vegetable,spinach_leaf,loose_bunches,08/09/2023,kg,1.87
vegetable,sweetcorn,sweetcorn,08/09/2023,head,0.36
vegetable,tomatoes,round,08/09/2023,kg,0.89
vegetable,tomatoes,vine,08/09/2023,kg,1.49
vegetable,tomatoes,plum,08/09/2023,kg,2.2
cut_flowers,gladioli,all_varieties,08/09/2023,stem,0.24
fruit,apples,bramleys_seedling,01/09/2023,kg,1.04
fruit,apples,gala,01/09/2023,kg,1.1
fruit,apples,other_early_season,01/09/2023,kg,1.02
fruit,blackberries,blackberries,01/09/2023,kg,5.6
fruit,blueberries,blueberries,01/09/2023,kg,8.8
fruit,cherries,all,01/09/2023,kg,4.19
fruit,pears,conference,01/09/2023,kg,1.66
fruit,pears,other,01/09/2023,kg,1.31
fruit,plums,victoria,01/09/2023,kg,2.19
fruit,plums,all_other,01/09/2023,kg,2.26
fruit,raspberries,raspberries,01/09/2023,kg,10.6
fruit,strawberries,strawberries,01/09/2023,kg,3.99
vegetable,beans,broad,01/09/2023,kg,2.57
vegetable,beans,dwarf_french_or_kidney,01/09/2023,kg,3.16
vegetable,beans,runner_climbing,01/09/2023,kg,3.26
vegetable,beetroot,beetroot,01/09/2023,kg,0.69
vegetable,pak_choi,pak_choi,01/09/2023,kg,3.38
vegetable,curly_kale,curly_kale,01/09/2023,kg,4.23
vegetable,cabbage,red,01/09/2023,kg,0.73
vegetable,cabbage,savoy,01/09/2023,head,0.69
vegetable,spring_greens,prepacked,01/09/2023,kg,1.35
vegetable,cabbage,summer_autumn_pointed,01/09/2023,kg,0.79
vegetable,cabbage,white,01/09/2023,kg,0.64
vegetable,cabbage,round_green_other,01/09/2023,head,0.68
vegetable,calabrese,calabrese,01/09/2023,kg,1.73
vegetable,capsicum,green,01/09/2023,kg,1.6
vegetable,capsicum,red,01/09/2023,kg,1.43
vegetable,carrots,topped_washed,01/09/2023,kg,0.56
vegetable,cauliflower,all,01/09/2023,head,0.68
vegetable,celery,all_washed,01/09/2023,kg,1.15
vegetable,celeriac,celeriac,01/09/2023,kg,0.87
vegetable,chinese_leaf,chinese_leaf,01/09/2023,kg,1.19
vegetable,coriander,coriander,01/09/2023,kg,2.45
vegetable,courgettes,courgettes,01/09/2023,kg,1.18
vegetable,cucumbers,cucumbers,01/09/2023,kg,1.03
vegetable,leeks,trimmed,01/09/2023,kg,1.49
vegetable,lettuce,butterhead_indoor,01/09/2023,head,0.44
vegetable,lettuce,cos,01/09/2023,head,0.69
vegetable,lettuce,crisp_iceberg_type,01/09/2023,head,0.55
vegetable,lettuce,little_gem,01/09/2023,twin,0.7
vegetable,rocket,rocket,01/09/2023,kg,5.2
vegetable,mixed_babyleaf_salad,pillow_pack,01/09/2023,kg,5.46
vegetable,onion,bulb_brown,01/09/2023,kg,0.76
